doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
FINAL-Impact-of-AI-on-society,"17USEFUL RESOURCES
AI for Oceans https://code.org/oceans Learn 
about artificial intelligence (AI), machine lear -
ning, training data, and bias, while exploring 
ethical issues and how AI can be used to ad-
dress world problems.
",SKILL_WAGE_IMPACT,training,0.500919998,[],"['oceans', 'ai']",[],[],47,skills_wages,neutral,,0.815888703
FINAL-Impact-of-AI-on-society,"The book intro-
duces & explains the 5 Big Ideas (Percepti-
on, Representation and Reasoning, Learning, 
Natural Interaction, and Societal Impact) in 
Artificial Intelligence.
",ECONOMIC_IMPACT,Impact,0.530546963,[],"['representation', 'and', 'reasoning', ',', 'learning', 'natural', 'interaction', 'societal', 'impact', 'artificial', 'intelligence']",['5'],[],36,economic,neutral,5,0.874447942
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Abstract  
The research paper ""The impact of AI and machine learning on job displacement and employment 
opportunities"" explores the potential effects of the increasing use of artificial intelligence (AI) and machine 
learning on the job market.",ECONOMIC_IMPACT,impact,0.42887944,['increase'],['ai'],[],[],44,economic,neutral,,0.900441349
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Keywords:  Artificial intelligence, Machine learning, Job displace ment,  Employment opportunities,   
Automation, Economic impact  
     
Introduction  
The integration of artificial intelligence (AI) and machine learning (ML) in various industries has been 
increasing rapidly in recent years.",JOB_IMPACT,displace,0.52619487,"['displace', 'increase']","['machine', 'job', 'ml', 'integration']",[],[],51,employment,neutral,,0.817545652
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Keywords:  Artificial intelligence, Machine learning, Job displace ment,  Employment opportunities,   
Automation, Economic impact  
     
Introduction  
The integration of artificial intelligence (AI) and machine learning (ML) in various industries has been 
increasing rapidly in recent years.",ECONOMIC_IMPACT,Economic,0.52619487,"['displace', 'increase']","['machine', 'job', 'ml', 'integration']",[],[],51,economic,neutral,,0.817545652
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Keywords:  Artificial intelligence, Machine learning, Job displace ment,  Employment opportunities,   
Automation, Economic impact  
     
Introduction  
The integration of artificial intelligence (AI) and machine learning (ML) in various industries has been 
increasing rapidly in recent years.",ECONOMIC_IMPACT,impact,0.52619487,"['displace', 'increase']","['machine', 'job', 'ml', 'integration']",[],[],51,economic,neutral,,0.817545652
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Keywords:  Artificial intelligence, Machine learning, Job displace ment,  Employment opportunities,   
Automation, Economic impact  
     
Introduction  
The integration of artificial intelligence (AI) and machine learning (ML) in various industries has been 
increasing rapidly in recent years.",TIMEFRAME,years,0.52619487,"['displace', 'increase']","['machine', 'job', 'ml', 'integration']",[],[],51,general,neutral,,0.817545652
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",ECONOMIC_IMPACT,Economic,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,economic,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",JOB_IMPACT,create,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,employment,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",JOB_IMPACT,create 133,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,employment,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",ECONOMIC_IMPACT,133 million,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,economic,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",ECONOMIC_IMPACT,million,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,economic,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",JOB_IMPACT,displacing,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,employment,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",JOB_IMPACT,displacing 75,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,employment,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",ECONOMIC_IMPACT,75 million,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,economic,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Additionally, a report by the World Economic Forum predicts 
that by 2022, AI and ML will create 133 million new jobs while displacing 75 million (WEF, 2020).  ",ECONOMIC_IMPACT,million,0.448809892,"['create', 'displace']","['the', 'world', 'economic', 'forum', 'ai', 'ml', 'wef', 'ai', 'job', 'wef']","['2022', '133', 'million', '75', 'million', '2020']",['by 2022'],35,economic,neutral,2022,0.769856572
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Artificial 
intelligence (AI) and machine lear ning (ML) are rapidly changing the way businesses operate and are expected 
to have a significant impact on the workforce.",ECONOMIC_IMPACT,impact,0.521176934,[],['ml'],[],[],33,economic,neutral,,0.762649179
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"As AI and ML technologies continue to advance, they are 
expected to automate many tasks that are currently performed by human workers.  ",DEPENDENCY_ANALYSIS,N/A,0.602621853,['automate'],"['ai', 'ml', 'task']",[],[],26,general,positive,,0.493161261
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"The review will explore the potential effects of AI and ML on different industries and occupations, as well as 
the pot ential for these technologies to create new employment opportunities.",JOB_IMPACT,create,0.4678635,['create'],"['ai', 'ml', 'opportunity']",[],[],33,employment,positive,,0.606733561
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"The review will also examine the 
impact of AI and ML on wages, income inequality, and economic growth.",ECONOMIC_IMPACT,impact,0.423113257,[],"['ai', 'ml']",[],[],22,economic,neutral,,0.862153053
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"The review will also examine the 
impact of AI and ML on wages, income inequality, and economic growth.",SKILL_WAGE_IMPACT,income,0.423113257,[],"['ai', 'ml']",[],[],22,skills_wages,neutral,,0.862153053
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"The review will also examine the 
impact of AI and ML on wages, income inequality, and economic growth.",ECONOMIC_IMPACT,economic,0.423113257,[],"['ai', 'ml']",[],[],22,economic,neutral,,0.862153053
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"This literature review will provide 
insights that can inform policy decisions and g uide further research on the impact of AI and ML on the 
workforce.  
 
               ",ECONOMIC_IMPACT,impact,0.44318676,[],"['ai', 'ml']",[],[],30,economic,neutral,,0.62375623
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"As these technologies continue to adv ance, they are expected to automate 
many tasks that are currently performed by human workers.",DEPENDENCY_ANALYSIS,N/A,0.593554556,['automate'],['task'],[],[],24,general,neutral,,0.822520554
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"However, the rapid pace of technological advancement and the increasing capabilities of AI and 
ML raise concerns that the im pact on employment may be more severe than in the past (Autor, 2015).  
",DEPENDENCY_ANALYSIS,N/A,0.432138413,['increase'],['ai'],['2015'],[],41,productivity,neutral,2015,0.612191796
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"However, as AI and ML technologies continue to advance,  they are also expected to 
automate tasks that were previously thought to be the domain of highly skilled workers.",DEPENDENCY_ANALYSIS,N/A,0.571760535,['automate'],"['ai', 'ml']",[],[],33,general,neutral,,0.51643014
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"It's important to note that AI and ML can also have positive impacts on employment, such as creating new job 
opportunities and increasing productivity (McKinsey Global Institute, 2018).",JOB_IMPACT,creating,0.456158698,"['create', 'increase']","['ai', 'ml', 'mckinsey', 'global', 'institute', 'opportunity']",['2018'],[],35,employment,positive,2018,0.935752332
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"It's important to note that AI and ML can also have positive impacts on employment, such as creating new job 
opportunities and increasing productivity (McKinsey Global Institute, 2018).",PRODUCTIVITY_IMPACT,increasing productivity,0.456158698,"['create', 'increase']","['ai', 'ml', 'mckinsey', 'global', 'institute', 'opportunity']",['2018'],[],35,productivity,positive,2018,0.935752332
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"How does the integration of AI and machine learning affect wages, income inequality, and economic 
growth?  
",SKILL_WAGE_IMPACT,income,0.437962174,[],['ai'],[],[],21,skills_wages,neutral,,0.827037334
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"How does the integration of AI and machine learning affect wages, income inequality, and economic 
growth?  
",ECONOMIC_IMPACT,economic,0.437962174,[],['ai'],[],[],21,economic,neutral,,0.827037334
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"They also suggest that as AI and machine 
learning technologies continue to advance, they are also expected to automate tasks that were previously 
thought to be th e domain of highly skilled workers.  ",DEPENDENCY_ANALYSIS,N/A,0.58019346,['automate'],"['ai', 'task']",[],[],38,education,neutral,,0.650344849
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Autor (2015) has discussed the history and future of workplace automation and has highlighted that the impact 
of technology on  employment is not a new phenomenon.",ECONOMIC_IMPACT,impact,0.525701582,[],[],['2015'],[],31,economic,neutral,2015,0.712943137
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"However, the rapid pace of technological advancement and the increa sing capabilities of AI and machine 
learning raise concerns that the impact on employment may be more severe than in the past.  ",ECONOMIC_IMPACT,impact,0.40614754,[],['ai'],[],[],36,economic,neutral,,0.487553418
TheimpactofAIandmachinelearningonjobdisplacementandemploymentopportunities,"Autor  (2015) 
examines the historical relationship between technological advancement and employment, highlighting that 
while technology has led to the displacement of certain jobs, it has also created new employment opportunities 
in other areas.",JOB_IMPACT,created,0.410333455,['create'],"['it', 'opportunity']",['2015'],[],42,employment,neutral,2015,0.548001826
